,home_score,away_score,url,home_team,away_team,home_seed,away_seed,home_final_score,away_final_score
0,0,0,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
1,1,0,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
2,2,0,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
3,2,1,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
4,3,1,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
5,3,2,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
6,3,3,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
7,4,3,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
8,5,3,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
9,5,4,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
10,6,4,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
11,6,5,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
12,7,5,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
13,8,5,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
14,8,6,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
15,9,6,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
16,10,6,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
17,10,7,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
18,11,7,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
19,11,8,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
20,12,8,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
21,12,9,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
22,13,9,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
23,14,9,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
24,15,9,/teams/events/match_report/?EventGameId=eKHmsfCOKbfgicrBkFSje4r3yPILSv16yt3PHmFoxJM%3d,Sub Zero,HIGH FIVE,6,7,15,9
0,0,0,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
1,1,0,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
2,1,1,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
3,2,1,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
4,2,2,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
5,3,2,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
6,3,3,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
7,4,3,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
8,5,3,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
9,5,4,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
10,5,5,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
11,6,5,/teams/events/match_report/?EventGameId=H1UNsU1lVo207nV4sMQfoPNu1mE64MJuBRiKOIuXAmQ%3d,Sub Zero,Truck Stop,6,9,12,14
