,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
19,34.0,Alina Li,,,,,,,/events/teams/?EventTeamId=cRwWMbOpw758%2bz3kRqvz6gBv6k12JlngbgKFAYfbvVk%3d,XIST,7,ALINA LI
20,42.0,Tim Kominos,,"6'0""",,,1.0,,/events/teams/?EventTeamId=cRwWMbOpw758%2bz3kRqvz6gBv6k12JlngbgKFAYfbvVk%3d,XIST,7,TIM KOMINOS
21,44.0,Ruthie Tabatchnick,,,1.0,,,3.0,/events/teams/?EventTeamId=cRwWMbOpw758%2bz3kRqvz6gBv6k12JlngbgKFAYfbvVk%3d,XIST,7,RUTHIE TABATCHNICK
22,48.0,Adam Stern,Handler,"5'9""",,1.0,,,/events/teams/?EventTeamId=cRwWMbOpw758%2bz3kRqvz6gBv6k12JlngbgKFAYfbvVk%3d,XIST,7,ADAM STERN
23,50.0,Madison Cannon,,,,,,,/events/teams/?EventTeamId=cRwWMbOpw758%2bz3kRqvz6gBv6k12JlngbgKFAYfbvVk%3d,XIST,7,MADISON CANNON
24,52.0,Sarah Kay Dela Cruz,,,1.0,,,,/events/teams/?EventTeamId=cRwWMbOpw758%2bz3kRqvz6gBv6k12JlngbgKFAYfbvVk%3d,XIST,7,SARAH KAY DELA CRUZ
25,80.0,Hannah Garfield,,,,,1.0,2.0,/events/teams/?EventTeamId=cRwWMbOpw758%2bz3kRqvz6gBv6k12JlngbgKFAYfbvVk%3d,XIST,7,HANNAH GARFIELD
26,85.0,Jacqueline Lee,Defense (Handler),"5'4""",,1.0,,1.0,/events/teams/?EventTeamId=cRwWMbOpw758%2bz3kRqvz6gBv6k12JlngbgKFAYfbvVk%3d,XIST,7,JACQUELINE LEE
0,0.0,Andrew Auyeung,,,1.0,1.0,2.0,2.0,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,ANDREW AUYEUNG
1,0.0,Cara Silvestri,,,,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,CARA SILVESTRI
2,0.0,Dmitry Suvorov,Cutter,"5'7""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,DMITRY SUVOROV
3,0.0,Drew Rasmussen,,,,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,DREW RASMUSSEN
4,0.0,Emma Ignaszewski,,,,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,EMMA IGNASZEWSKI
5,0.0,Ethan Smith,,"5'10""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,ETHAN SMITH
6,0.0,Harrison Treegoob,,,,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,HARRISON TREEGOOB
7,0.0,Iris Rukshin,,,,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,IRIS RUKSHIN
8,0.0,Jacquelyn Salustro,Handler,"5'7""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,JACQUELYN SALUSTRO
9,0.0,Jeff Shipan,,,,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,JEFF SHIPAN
10,0.0,Jessica Renninger,,,,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,JESSICA RENNINGER
11,0.0,Jimmy Wang,,"5'9""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,JIMMY WANG
12,0.0,Juliet Chung,,"5'2""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,JULIET CHUNG
13,0.0,Lucas Richie,,"6'2""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,LUCAS RICHIE
14,0.0,Matt Lefebvre,,"1'0""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,MATT LEFEBVRE
15,0.0,Megan Ma,,"5'5""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,MEGAN MA
16,0.0,Natalia De Jesus,Cutter,"5'5""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,NATALIA DE JESUS
17,0.0,Nikki Hair,Defense (Cutter),"5'4""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,NIKKI HAIR
18,0.0,Rebecca Cooney,Cutter,"6'0""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,REBECCA COONEY
19,0.0,Rebecca Halleran,,,,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,REBECCA HALLERAN
20,0.0,Susanna Jivotovski,,,,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,SUSANNA JIVOTOVSKI
21,0.0,Thomas Johnson,Handler,"6'1""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,THOMAS JOHNSON
22,0.0,Timothy Naumovitz,,,,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,TIMOTHY NAUMOVITZ
23,0.0,TJ Stanton,,"6'0""",,,,,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,TJ STANTON
24,11.0,Mason Compton,Handler/Cutter,"1'0""",,2.0,1.0,2.0,/events/teams/?EventTeamId=F73gSsiBl7nhm%2byhZgMHgQJumlmO2uEq7Jy%2fjUtgUOE%3d,Jughandle,8,MASON COMPTON
