,As,Ds,Gs,Opp Score,Opp Seed,Opponent,Score,Seed,Team,Ts,url
0,9,3,9,13,9,Slow White,9,3,Drag'n Thrust,11,/teams/events/match_report/?EventGameId=RuuL8PJsysUDtlPbCjjSwNM8jGmEyPCfz5CykQxaJ7Q%3d
1,4,0,1,9,3,Drag'n Thrust,13,9,Slow White,1,/teams/events/match_report/?EventGameId=RuuL8PJsysUDtlPbCjjSwNM8jGmEyPCfz5CykQxaJ7Q%3d
0,0,0,0,12,10,No Touching!,13,11,Columbus Cocktails,0,/teams/events/match_report/?EventGameId=YkBi%2bJWIwtfthE1Z51Sx2%2fw0a1lMHwe5ftUGxiixyo8%3d
1,0,0,0,13,11,Columbus Cocktails,12,10,No Touching!,0,/teams/events/match_report/?EventGameId=YkBi%2bJWIwtfthE1Z51Sx2%2fw0a1lMHwe5ftUGxiixyo8%3d
0,0,0,0,11,14,Birdfruit,12,11,Columbus Cocktails,0,/teams/events/match_report/?EventGameId=yLVNnliuZ00plUXyi%2fla17xyugto0%2bbyD1FA5%2f%2bdHBI%3d
1,10,7,10,12,11,Columbus Cocktails,11,14,Birdfruit,4,/teams/events/match_report/?EventGameId=yLVNnliuZ00plUXyi%2fla17xyugto0%2bbyD1FA5%2f%2bdHBI%3d
0,12,4,12,7,11,Columbus Cocktails,13,1,Seattle Mixtape,3,/teams/events/match_report/?EventGameId=4mZMiSKZSHpQN0VqNiSlnueG27ZGYcn70eb54X4gXqA%3d
1,0,0,0,13,1,Seattle Mixtape,7,11,Columbus Cocktails,0,/teams/events/match_report/?EventGameId=4mZMiSKZSHpQN0VqNiSlnueG27ZGYcn70eb54X4gXqA%3d
0,0,0,0,13,13,Love Tractor,10,4,BFG,0,/teams/events/match_report/?EventGameId=EpNFCL%2bc4nFcfTBopqPX8VqCHA2sB97J%2bWEeXoXUY94%3d
1,0,0,0,10,4,BFG,13,13,Love Tractor,0,/teams/events/match_report/?EventGameId=EpNFCL%2bc4nFcfTBopqPX8VqCHA2sB97J%2bWEeXoXUY94%3d
0,0,0,0,13,9,Slow White,10,5,shame.,0,/teams/events/match_report/?EventGameId=Zyf96BiP8Hsmjut9xrl50MmjCd3DmhjbPlmktWoORV0%3d
1,0,0,0,10,5,shame.,13,9,Slow White,0,/teams/events/match_report/?EventGameId=Zyf96BiP8Hsmjut9xrl50MmjCd3DmhjbPlmktWoORV0%3d
0,11,3,11,7,12,Polar Bears,11,1,Seattle Mixtape,7,/teams/events/match_report/?EventGameId=HwzTGsFzv%2fBb19DQ2sBR4Sy5hjgP5yttpuBS3gcoGts%3d
1,5,5,4,11,1,Seattle Mixtape,7,12,Polar Bears,12,/teams/events/match_report/?EventGameId=HwzTGsFzv%2fBb19DQ2sBR4Sy5hjgP5yttpuBS3gcoGts%3d
0,12,1,12,13,13,Love Tractor,12,2,Blackbird,0,/teams/events/match_report/?EventGameId=vDaioGMZxh1UEXfNg7DxE%2b%2bfVv4VKmBO5oSBtauNCX4%3d
1,0,0,2,12,2,Blackbird,13,13,Love Tractor,0,/teams/events/match_report/?EventGameId=vDaioGMZxh1UEXfNg7DxE%2b%2bfVv4VKmBO5oSBtauNCX4%3d
0,5,4,5,12,14,Birdfruit,9,7,XIST,4,/teams/events/match_report/?EventGameId=eQgQr%2b2LTetNdpRcrZwlNz6ZLPjbX%2brbVqN7lkx0oGs%3d
1,12,5,12,9,7,XIST,12,14,Birdfruit,6,/teams/events/match_report/?EventGameId=eQgQr%2b2LTetNdpRcrZwlNz6ZLPjbX%2brbVqN7lkx0oGs%3d
0,8,4,7,7,16,NOISE,13,5,shame.,2,/teams/events/match_report/?EventGameId=%2f7y%2fWSTsefX7TZXfmYs1xCRg1vnHKiZ6wrIvyg8x2t0%3d
1,1,0,1,13,5,shame.,7,16,NOISE,0,/teams/events/match_report/?EventGameId=%2f7y%2fWSTsefX7TZXfmYs1xCRg1vnHKiZ6wrIvyg8x2t0%3d
0,6,2,6,8,16,NOISE,10,15,Lochsa,4,/teams/events/match_report/?EventGameId=z6pSHpeDa1RNBNHDCyL%2fmuYcMc1WO%2bDRn%2bS3z9dC800%3d
1,3,1,3,10,15,Lochsa,8,16,NOISE,3,/teams/events/match_report/?EventGameId=z6pSHpeDa1RNBNHDCyL%2fmuYcMc1WO%2bDRn%2bS3z9dC800%3d
0,5,0,3,13,11,Columbus Cocktails,9,7,XIST,0,/teams/events/match_report/?EventGameId=mELn%2bH9%2fZWN0U47BjC10FchBuSzqgTJjhu3tHiDbSKQ%3d
1,0,0,0,9,7,XIST,13,11,Columbus Cocktails,0,/teams/events/match_report/?EventGameId=mELn%2bH9%2fZWN0U47BjC10FchBuSzqgTJjhu3tHiDbSKQ%3d
0,0,0,0,9,5,shame.,13,1,Seattle Mixtape,0,/teams/events/match_report/?EventGameId=YzR0%2btu7ddeTTTMFC6nKiYJm3FnsUGBndopvbkCdHL8%3d
1,0,0,0,13,1,Seattle Mixtape,9,5,shame.,0,/teams/events/match_report/?EventGameId=YzR0%2btu7ddeTTTMFC6nKiYJm3FnsUGBndopvbkCdHL8%3d
0,0,0,0,10,12,Polar Bears,6,14,Birdfruit,0,/teams/events/match_report/?EventGameId=zfybwSG2VD7kZUo4N%2bnxfas512rtYdmI7c3NOUi63HU%3d
1,0,0,0,6,14,Birdfruit,10,12,Polar Bears,0,/teams/events/match_report/?EventGameId=zfybwSG2VD7kZUo4N%2bnxfas512rtYdmI7c3NOUi63HU%3d
0,9,7,9,10,15,Lochsa,9,3,Drag'n Thrust,10,/teams/events/match_report/?EventGameId=vlIfbAsxTQL8PJYNko31iNYDfQpnS9YOs%2bI6Md9rhk4%3d
1,4,1,4,9,3,Drag'n Thrust,10,15,Lochsa,2,/teams/events/match_report/?EventGameId=vlIfbAsxTQL8PJYNko31iNYDfQpnS9YOs%2bI6Md9rhk4%3d
0,0,0,0,12,15,Lochsa,9,7,XIST,0,/teams/events/match_report/?EventGameId=BQ32zA78TSCKklB2yoBTogAbgv8ENuia3vlUNK7Tbwo%3d
1,0,0,0,9,7,XIST,12,15,Lochsa,0,/teams/events/match_report/?EventGameId=BQ32zA78TSCKklB2yoBTogAbgv8ENuia3vlUNK7Tbwo%3d
0,0,0,0,13,5,shame.,9,4,BFG,0,/teams/events/match_report/?EventGameId=Nd2OlaPvpU6uOYYWBYMjbcXDD0%2fIz%2b2BI1LBWWv5G8A%3d
1,7,3,7,9,4,BFG,13,5,shame.,3,/teams/events/match_report/?EventGameId=Nd2OlaPvpU6uOYYWBYMjbcXDD0%2fIz%2b2BI1LBWWv5G8A%3d
0,12,0,13,5,10,No Touching!,13,3,Drag'n Thrust,0,/teams/events/match_report/?EventGameId=6MgE0O9FjEXUztNfCWXBR13WqGSB0r9hadBBzUrbts8%3d
1,4,0,3,13,3,Drag'n Thrust,5,10,No Touching!,0,/teams/events/match_report/?EventGameId=6MgE0O9FjEXUztNfCWXBR13WqGSB0r9hadBBzUrbts8%3d
0,0,0,0,10,16,NOISE,13,4,BFG,0,/teams/events/match_report/?EventGameId=Z52KNyS%2f7TJr2aeaJLihdmoSTGtKT8KqudvWYj829QQ%3d
1,2,0,2,13,4,BFG,10,16,NOISE,0,/teams/events/match_report/?EventGameId=Z52KNyS%2f7TJr2aeaJLihdmoSTGtKT8KqudvWYj829QQ%3d
0,0,0,0,7,16,NOISE,13,9,Slow White,0,/teams/events/match_report/?EventGameId=glwhDjEKbcDcZZehdpRuaNfoqvr2apRqSlbR2EEu1%2bI%3d
1,2,0,1,13,9,Slow White,7,16,NOISE,0,/teams/events/match_report/?EventGameId=glwhDjEKbcDcZZehdpRuaNfoqvr2apRqSlbR2EEu1%2bI%3d
0,1,1,1,13,13,Love Tractor,3,8,Jughandle,3,/teams/events/match_report/?EventGameId=I4YODWAt1vK%2b761YdugCwxjj95qxLfaoqX8rnW0LHoQ%3d
1,2,1,4,3,8,Jughandle,13,13,Love Tractor,0,/teams/events/match_report/?EventGameId=I4YODWAt1vK%2b761YdugCwxjj95qxLfaoqX8rnW0LHoQ%3d
0,0,0,0,12,6,Mischief,11,11,Columbus Cocktails,0,/teams/events/match_report/?EventGameId=54wgxmqKJcpJES%2biBgjSN1aR6AcCvWffCKxiJZ3kFCA%3d
1,0,0,0,11,11,Columbus Cocktails,12,6,Mischief,0,/teams/events/match_report/?EventGameId=54wgxmqKJcpJES%2biBgjSN1aR6AcCvWffCKxiJZ3kFCA%3d
0,0,0,0,10,9,Slow White,12,4,BFG,0,/teams/events/match_report/?EventGameId=cjiQ6cCm2dRlj2owIYqkurUF75pkiDv0%2fA9Bd6TY9f4%3d
1,2,0,0,12,4,BFG,10,9,Slow White,1,/teams/events/match_report/?EventGameId=cjiQ6cCm2dRlj2owIYqkurUF75pkiDv0%2fA9Bd6TY9f4%3d
0,6,0,5,6,15,Lochsa,12,6,Mischief,0,/teams/events/match_report/?EventGameId=Z5bQV9RhgvEe8OCGIM1bxcbFF3W0irP%2b46LzkBeW5dw%3d
1,3,0,1,12,6,Mischief,6,15,Lochsa,0,/teams/events/match_report/?EventGameId=Z5bQV9RhgvEe8OCGIM1bxcbFF3W0irP%2b46LzkBeW5dw%3d
0,0,0,0,6,8,Jughandle,13,4,BFG,0,/teams/events/match_report/?EventGameId=EpgKWy5d7%2fuPNd3TKAzrLP08lzo%2fUSqBJWzqbWijJLk%3d
1,0,0,0,13,4,BFG,6,8,Jughandle,0,/teams/events/match_report/?EventGameId=EpgKWy5d7%2fuPNd3TKAzrLP08lzo%2fUSqBJWzqbWijJLk%3d
0,0,0,0,9,2,Blackbird,10,3,Drag'n Thrust,0,/teams/events/match_report/?EventGameId=Ys%2fl4WLb8%2b7sujfaZ1wsZWlvGqhvce4eG13it%2bGb5RM%3d
1,0,0,0,10,3,Drag'n Thrust,9,2,Blackbird,0,/teams/events/match_report/?EventGameId=Ys%2fl4WLb8%2b7sujfaZ1wsZWlvGqhvce4eG13it%2bGb5RM%3d
0,0,0,0,9,12,Polar Bears,12,15,Lochsa,0,/teams/events/match_report/?EventGameId=IqnirsaEObrtwjBdt%2fqKdAOWYoWq0Im4HgotXc%2b5Gmk%3d
1,0,0,0,12,15,Lochsa,9,12,Polar Bears,0,/teams/events/match_report/?EventGameId=IqnirsaEObrtwjBdt%2fqKdAOWYoWq0Im4HgotXc%2b5Gmk%3d
0,10,7,10,11,15,Lochsa,13,10,No Touching!,7,/teams/events/match_report/?EventGameId=ewyAjsBKsQ8x3cqyaTd4nTgfbmX1UM1MEwsVggZPvSQ%3d
1,5,2,6,13,10,No Touching!,11,15,Lochsa,7,/teams/events/match_report/?EventGameId=ewyAjsBKsQ8x3cqyaTd4nTgfbmX1UM1MEwsVggZPvSQ%3d
0,0,0,0,12,3,Drag'n Thrust,10,6,Mischief,0,/teams/events/match_report/?EventGameId=PrFPwbIVjvJJHNZ2EZsxOuBMctoC6kkaeSyAlXezKLc%3d
1,0,0,0,10,6,Mischief,12,3,Drag'n Thrust,0,/teams/events/match_report/?EventGameId=PrFPwbIVjvJJHNZ2EZsxOuBMctoC6kkaeSyAlXezKLc%3d
0,1,1,0,12,12,Polar Bears,8,8,Jughandle,1,/teams/events/match_report/?EventGameId=SJpHP05j43mGCt9fPmFKs%2fs8VBVXwALiQmsgEEfZRJc%3d
1,10,3,10,8,8,Jughandle,12,12,Polar Bears,1,/teams/events/match_report/?EventGameId=SJpHP05j43mGCt9fPmFKs%2fs8VBVXwALiQmsgEEfZRJc%3d
0,7,6,6,13,9,Slow White,11,5,shame.,4,/teams/events/match_report/?EventGameId=4ElDWp358YQPdkAiiTALYhPnwvR987DndXzNBmaNfaA%3d
1,1,0,1,11,5,shame.,13,9,Slow White,2,/teams/events/match_report/?EventGameId=4ElDWp358YQPdkAiiTALYhPnwvR987DndXzNBmaNfaA%3d
0,0,0,0,10,7,XIST,9,8,Jughandle,0,/teams/events/match_report/?EventGameId=Kzk8qwXBb1RrQtj3g0H4hg3TO5i3KAfzFD7KaxvrkVU%3d
1,0,0,0,9,8,Jughandle,10,7,XIST,0,/teams/events/match_report/?EventGameId=Kzk8qwXBb1RrQtj3g0H4hg3TO5i3KAfzFD7KaxvrkVU%3d
0,12,4,13,11,6,Mischief,13,3,Drag'n Thrust,0,/teams/events/match_report/?EventGameId=ci3s%2biToJiDxACurPwtb53ta0Ebd%2biZtxz1Nalcn5%2fA%3d
1,7,1,7,13,3,Drag'n Thrust,11,6,Mischief,0,/teams/events/match_report/?EventGameId=ci3s%2biToJiDxACurPwtb53ta0Ebd%2biZtxz1Nalcn5%2fA%3d
0,0,0,0,10,9,Slow White,9,12,Polar Bears,0,/teams/events/match_report/?EventGameId=5PdVhpyWsertxgycCmHqnoWwlr1yGHXZlPGcYSl%2fY6U%3d
1,0,0,0,9,12,Polar Bears,10,9,Slow White,0,/teams/events/match_report/?EventGameId=5PdVhpyWsertxgycCmHqnoWwlr1yGHXZlPGcYSl%2fY6U%3d
0,0,0,0,13,13,Love Tractor,10,12,Polar Bears,0,/teams/events/match_report/?EventGameId=8bW5j7f9M4zOWq7TLRVhiPyXSBNdY291%2bPlVZ%2fYl%2f8A%3d
1,0,0,0,10,12,Polar Bears,13,13,Love Tractor,0,/teams/events/match_report/?EventGameId=8bW5j7f9M4zOWq7TLRVhiPyXSBNdY291%2bPlVZ%2fYl%2f8A%3d
0,0,0,0,10,7,XIST,11,10,No Touching!,0,/teams/events/match_report/?EventGameId=tZBiQEsitRm78ea0FyvrWCzWuHXv6HmHiuXhqfR1iBU%3d
1,0,0,0,11,10,No Touching!,10,7,XIST,0,/teams/events/match_report/?EventGameId=tZBiQEsitRm78ea0FyvrWCzWuHXv6HmHiuXhqfR1iBU%3d
0,13,0,11,9,11,Columbus Cocktails,13,2,Blackbird,0,/teams/events/match_report/?EventGameId=8v%2bvHlZZYOAei4a2wmUiticU2USZTqqaF4RdhoRji4I%3d
1,0,0,0,13,2,Blackbird,9,11,Columbus Cocktails,0,/teams/events/match_report/?EventGameId=8v%2bvHlZZYOAei4a2wmUiticU2USZTqqaF4RdhoRji4I%3d
0,0,0,0,12,13,Love Tractor,10,9,Slow White,0,/teams/events/match_report/?EventGameId=DA3C05fdL7eb%2fFuUrbJ7GjIMvo2WBZAL6qMgemJIq8Q%3d
1,0,0,0,10,9,Slow White,12,13,Love Tractor,0,/teams/events/match_report/?EventGameId=DA3C05fdL7eb%2fFuUrbJ7GjIMvo2WBZAL6qMgemJIq8Q%3d
0,0,0,0,7,14,Birdfruit,10,6,Mischief,0,/teams/events/match_report/?EventGameId=XCFEqbtoNAYec3b0HLmor9jtCsphD%2fOf2vdZTsK%2bvVg%3d
1,0,0,0,10,6,Mischief,7,14,Birdfruit,0,/teams/events/match_report/?EventGameId=XCFEqbtoNAYec3b0HLmor9jtCsphD%2fOf2vdZTsK%2bvVg%3d
0,0,0,0,13,16,NOISE,10,8,Jughandle,0,/teams/events/match_report/?EventGameId=hfhN7Fk6sKwG7zfg%2fnEPY8Ywb39FSL6fB4eAgAfqkPw%3d
1,0,0,0,10,8,Jughandle,13,16,NOISE,0,/teams/events/match_report/?EventGameId=hfhN7Fk6sKwG7zfg%2fnEPY8Ywb39FSL6fB4eAgAfqkPw%3d
0,0,0,0,11,16,NOISE,10,14,Birdfruit,0,/teams/events/match_report/?EventGameId=5nqfSqAw2VJY8n4%2f9I%2fHALSzTR2hGCTC6xvDD7F65Cs%3d
1,0,0,0,10,14,Birdfruit,11,16,NOISE,0,/teams/events/match_report/?EventGameId=5nqfSqAw2VJY8n4%2f9I%2fHALSzTR2hGCTC6xvDD7F65Cs%3d
0,0,0,0,10,4,BFG,9,10,No Touching!,0,/teams/events/match_report/?EventGameId=hXz%2f1v7ldjgc94OfgXZZsK%2fuTizv9rfeBDwtncQr2fE%3d
1,0,0,0,9,10,No Touching!,10,4,BFG,0,/teams/events/match_report/?EventGameId=hXz%2f1v7ldjgc94OfgXZZsK%2fuTizv9rfeBDwtncQr2fE%3d
